file_stem	split	cluster
train_6519	train	10
train_6520	train	315
train_6521	train	378
train_6522	train	5
train_6523	train	304
train_6524	train	206
train_6525	train	210
train_6526	train	196
train_6527	train	338
train_6528	train	347
train_6529	train	68
train_6530	train	4
train_6531	train	86
train_6532	train	237
train_6533	train	392
train_6534	train	26
train_6535	train	279
train_6536	train	19
train_6537	train	129
train_6538	train	39
train_6539	train	288
train_6540	train	4
train_6541	train	365
train_6542	train	408
train_6543	train	191
train_6544	train	84
train_6545	train	88
train_6546	train	300
train_6547	train	133
train_6548	train	4
train_6549	train	168
train_6550	train	93
train_6551	train	386
train_6552	train	87
train_6553	train	112
train_6554	train	323
train_6555	train	100
train_6556	train	325
train_6557	train	227
train_6558	train	195
train_6559	train	92
train_6560	train	56
train_6561	train	186
train_6562	train	21
train_6563	train	252
train_6564	train	72
train_6565	train	219
train_6566	train	380
train_6567	train	353
train_6568	train	177
train_6569	train	343
train_6570	train	342
train_6571	train	101
train_6572	train	167
train_6573	train	312
train_6574	train	54
train_6575	train	373
train_6576	train	285
train_6577	train	397
train_6578	train	47
train_6579	train	70
train_6580	train	68
train_6581	train	267
train_6582	train	294
train_6583	train	259
train_6584	train	130
train_6585	train	85
train_6586	train	44
train_6587	train	217
train_6588	train	345
train_6589	train	136
train_6590	train	123
train_6591	train	384
train_6592	train	42
train_6593	train	192
train_6594	train	97
train_6595	train	177
train_6596	train	370
train_6597	train	415
train_6598	train	221
train_6599	train	250
train_6600	train	149
train_6601	train	350
train_6602	train	193
train_6603	train	382
train_6604	train	190
train_6605	train	63
train_6606	train	52
train_6607	train	371
train_6608	train	1
train_6609	train	9
train_6610	train	32
train_6611	train	80
train_6612	train	333
train_6613	train	56
train_6614	train	349
train_6615	train	240
train_6616	train	42
train_6617	train	339
train_6618	train	136
train_6619	train	404
train_6620	train	86
train_6621	train	186
train_6622	train	63
train_6623	train	300
train_6624	train	192
train_6625	train	294
train_6626	train	256
train_6627	train	101
train_6628	train	243
train_6629	train	127
train_6630	train	171
train_6631	train	177
train_6632	train	333
train_6633	train	56
train_6634	train	50
train_6635	train	191
train_6636	train	56
train_6637	train	294
train_6638	train	365
train_6639	train	244
train_6640	train	257
train_6641	train	194
train_6642	train	401
train_6643	train	112
train_6644	train	262
train_6645	train	340
train_6646	train	339
train_6647	train	70
train_6648	train	143
train_6649	train	380
train_6650	train	249
train_6651	train	286
train_6652	train	312
train_6653	train	354
train_6654	train	201
train_6655	train	72
train_6656	train	294
train_6657	train	66
train_6658	train	379
train_6659	train	121
train_6660	train	411
train_6661	train	228
train_6662	train	50
train_6663	train	206
train_6664	train	131
train_6665	train	30
train_6666	train	355
train_6667	train	352
train_6668	train	222
train_6669	train	4
train_6670	train	83
train_6671	train	334
train_6672	train	330
train_6673	train	95
train_6674	train	1
train_6675	train	316
train_6676	train	222
train_6677	train	23
train_6678	train	379
train_6679	train	127
train_6680	train	294
train_6681	train	252
train_6682	train	38
train_6683	train	23
train_6684	train	6
train_6685	train	120
train_6686	train	206
train_6687	train	275
train_6688	train	299
train_6689	train	397
train_6690	train	355
train_6691	train	137
train_6692	train	56
train_6693	train	201
train_6694	train	371
train_6695	train	36
train_6696	train	64
train_6697	train	358
train_6698	train	311
train_6699	train	51
train_6700	train	99
train_6701	train	299
train_6702	train	86
train_6703	train	253
train_6704	train	370
train_6705	train	77
train_6706	train	380
train_6707	train	92
train_6708	train	412
train_6709	train	193
train_6710	train	4
train_6711	train	306
train_6712	train	100
train_6713	train	286
train_6714	train	308
train_6715	train	289
train_6716	train	206
train_6717	train	377
train_6718	train	116
train_6719	train	353
train_6720	train	76
train_6721	train	228
train_6722	train	8
train_6723	train	29
train_6724	train	384
train_6725	train	104
train_6726	train	381
train_6727	train	293
train_6728	train	330
train_6729	train	311
train_6730	train	76
train_6731	train	393
train_6732	train	415
train_6733	train	138
train_6734	train	133
train_6735	train	39
train_6736	train	357
train_6737	train	329
train_6738	train	373
train_6739	train	118
train_6740	train	205
train_6741	train	87
train_6742	train	261
train_6743	train	255
train_6744	train	40
train_6745	train	94
train_6746	train	406
train_6747	train	282
train_6748	train	231
train_6749	train	408
train_6750	train	251
train_6751	train	401
train_6752	train	306
train_6753	train	32
train_6754	train	297
train_6755	train	205
train_6756	train	190
train_6757	train	0
train_6758	train	303
train_6759	train	235
train_6760	train	339
train_6761	train	310
train_6762	train	342
train_6763	train	72
train_6764	train	121
train_6765	train	299
train_6766	train	134
train_6767	train	180
train_6768	train	330
train_6769	train	245
train_6770	train	32
train_6771	train	133
train_6772	train	27
train_6773	train	250
train_6774	train	355
train_6775	train	177
train_6776	train	220
train_6777	train	321
train_6778	train	244
train_6779	train	299
train_6780	train	400
train_6781	train	227
train_6782	train	129
train_6783	train	49
train_6784	train	262
train_6785	train	83
train_6786	train	18
train_6787	train	303
train_6788	train	88
train_6789	train	142
train_6790	train	396
train_6791	train	193
train_6792	train	63
train_6793	train	253
train_6794	train	397
train_6795	train	162
train_6796	train	23
train_6797	train	185
train_6798	train	142
train_6799	train	80
train_6800	train	192
train_6801	train	108
train_6802	train	346
train_6803	train	205
train_6804	train	333
train_6805	train	32
train_6806	train	49
train_6807	train	402
train_6808	train	168
train_6809	train	94
train_6810	train	19
train_6811	train	124
train_6812	train	333
train_6813	train	136
train_6814	train	373
train_6815	train	415
train_6816	train	375
train_6817	train	350
train_6818	train	76
train_6819	train	48
train_6820	train	299
train_6821	train	226
train_6822	train	120
train_6823	train	37
train_6824	train	270
train_6825	train	227
train_6826	train	76
train_6827	train	207
train_6828	train	317
train_6829	train	257
train_6830	train	373
train_6831	train	152
train_6832	train	330
train_6833	train	50
train_6834	train	206
train_6835	train	386
train_6836	train	208
train_6837	train	1
train_6838	train	181
train_6839	train	64
train_6840	train	154
train_6841	train	351
train_6842	train	216
train_6843	train	192
train_6844	train	101
train_6845	train	99
train_6846	train	83
train_6847	train	101
train_6848	train	192
train_6849	train	64
train_6850	train	15
train_6851	train	26
train_6852	train	211
train_6853	train	203
train_6854	train	48
train_6855	train	157
train_6856	train	349
train_6857	train	283
train_6858	train	401
train_6859	train	375
train_6860	train	255
train_6861	train	247
train_6862	train	160
train_6863	train	283
train_6864	train	367
train_6865	train	162
train_6866	train	418
train_6867	train	38
train_6868	train	359
train_6869	train	339
train_6870	train	183
train_6871	train	306
train_6872	train	104
train_6873	train	94
train_6874	train	83
train_6875	train	12
train_6876	train	270
train_6877	train	72
train_6878	train	162
train_6879	train	241
train_6880	train	208
train_6881	train	152
train_6882	train	225
train_6883	train	319
train_6884	train	339
train_6885	train	322
train_6886	train	335
train_6887	train	151
train_6888	train	367
train_6889	train	39
train_6890	train	97
train_6891	train	136
train_6892	train	49
train_6893	train	210
train_6894	train	62
train_6895	train	132
train_6896	train	140
train_6897	train	269
train_6898	train	46
train_6899	train	192
train_6900	train	417
train_6901	train	13
train_6902	train	192
train_6903	train	112
train_6904	train	170
train_6905	train	388
train_6906	train	227
train_6907	train	125
train_6908	train	189
train_6909	train	120
train_6910	train	419
train_6911	train	37
train_6912	train	71
train_6913	train	71
train_6914	train	363
train_6915	train	386
train_6916	train	268
train_6917	train	402
train_6918	train	416
train_6919	train	282
train_6920	train	212
train_6921	train	302
train_6922	train	51
train_6923	train	322
train_6924	train	358
train_6925	train	83
train_6926	train	17
train_6927	train	72
train_6928	train	333
train_6929	train	277
train_6930	train	32
train_6931	train	408
train_6932	train	287
train_6933	train	234
train_6934	train	243
train_6935	train	296
train_6936	train	184
train_6937	train	203
train_6938	train	135
train_6939	train	292
train_6940	train	244
train_6941	train	301
train_6942	train	318
train_6943	train	345
train_6944	train	334
train_6945	train	89
train_6946	train	297
train_6947	train	93
train_6948	train	95
train_6949	train	401
train_6950	train	12
train_6951	train	293
train_6952	train	324
train_6953	train	123
train_6954	train	315
train_6955	train	380
train_6956	train	418
train_6957	train	128
train_6958	train	407
train_6959	train	238
train_6960	train	56
train_6961	train	85
train_6962	train	335
train_6963	train	77
train_6964	train	205
train_6965	train	132
train_6966	train	224
train_6967	train	403
train_6968	train	132
train_6969	train	25
train_6970	train	105
train_6971	train	230
train_6972	train	237
train_6973	train	43
train_6974	train	56
train_6975	train	303
train_6976	train	151
train_6977	train	219
train_6978	train	133
train_6979	train	393
train_6980	train	353
train_6981	train	321
train_6982	train	239
train_6983	train	415
train_6984	train	417
train_6985	train	358
train_6986	train	343
train_6987	train	57
train_6988	train	12
train_6989	train	239
train_6990	train	148
train_6991	train	310
train_6992	train	383
train_6993	train	226
train_6994	train	36
train_6995	train	225
train_6996	train	17
train_6997	train	301
train_6998	train	107
train_6999	train	135
train_7000	train	394
train_7001	train	70
train_7002	train	7
train_7003	train	248
train_7004	train	85
train_7005	train	177
train_7006	train	324
train_7007	train	168
train_7008	train	333
train_7009	train	128
train_7010	train	66
train_7011	train	291
train_7012	train	176
train_7013	train	227
train_7014	train	125
train_7015	train	182
train_7016	train	271
train_7017	train	171
train_7018	train	172
train_7019	train	371
train_7020	train	135
train_7021	train	410
train_7022	train	316
train_7023	train	208
train_7024	train	201
train_7025	train	355
train_7026	train	6
train_7027	train	4
train_7028	train	218
train_7029	train	89
train_7030	train	255
train_7031	train	318
train_7032	train	13
train_7033	train	411
train_7034	train	69
train_7035	train	231
train_7036	train	141
train_7037	train	356
train_7038	train	177
train_7039	train	205
train_7040	train	167
train_7041	train	395
train_7042	train	318
train_7043	train	19
train_7044	train	100
train_7045	train	48
train_7046	train	322
train_7047	train	198
train_7048	train	161
train_7049	train	28
train_7050	train	271
train_7051	train	194
train_7052	train	226
train_7053	train	217
train_7054	train	56
train_7055	train	149
train_7056	train	200
train_7057	train	76
train_7058	train	419
train_7059	train	210
train_7060	train	204
train_7061	train	395
train_7062	train	352
train_7063	train	312
train_7064	train	101
train_7065	train	95
train_7066	train	340
train_7067	train	52
train_7068	train	175
train_7069	train	356
train_7070	train	348
train_7071	train	315
train_7072	train	49
train_7073	train	54
train_7074	train	312
train_7075	train	46
train_7076	train	271
train_7077	train	198
train_7078	train	259
train_7079	train	206
train_7080	train	195
train_7081	train	87
train_7082	train	88
train_7083	train	302
train_7084	train	303
train_7085	train	217
train_7086	train	270
train_7087	train	131
train_7088	train	132
train_7089	train	416
train_7090	train	44
train_7091	train	36
train_7092	train	285
train_7093	train	231
train_7094	train	43
train_7095	train	4
train_7096	train	362
train_7097	train	133
train_7098	train	158
train_7099	train	373
train_7100	train	241
train_7101	train	223
train_7102	train	411
train_7103	train	259
train_7104	train	387
train_7105	train	153
train_7106	train	149
train_7107	train	148
train_7108	train	18
train_7109	train	196
train_7110	train	379
train_7111	train	195
train_7112	train	56
train_7113	train	214
train_7114	train	344
train_7115	train	75
train_7116	train	346
train_7117	train	215
train_7118	train	46
train_7119	train	203
train_7120	train	362
train_7121	train	192
train_7122	train	321
train_7123	train	403
train_7124	train	196
train_7125	train	243
train_7126	train	263
train_7127	train	367
train_7128	train	306
train_7129	train	359
train_7130	train	89
train_7131	train	312
train_7132	train	360
train_7133	train	208
train_7134	train	370
train_7135	train	335
train_7136	train	230
train_7137	train	135
train_7138	train	363
train_7139	train	111
train_7140	train	300
train_7141	train	286
train_7142	train	352
train_7143	train	381
train_7144	train	374
train_7145	train	348
train_7146	train	12
train_7147	train	404
train_7148	train	117
train_7149	train	129
train_7150	train	60
train_7151	train	323
train_7152	train	344
train_7153	train	121
train_7154	train	407
train_7155	train	186
train_7156	train	149
train_7157	train	100
train_7158	train	300
train_7159	train	152
train_7160	train	112
train_7161	train	54
train_7162	train	84
train_7163	train	12
train_7164	train	242
train_7165	train	300
train_7166	train	4
train_7167	train	267
train_7168	train	44
train_7169	train	56
train_7170	train	43
train_7171	train	118
train_7172	train	102
train_7173	train	176
train_7174	train	263
train_7175	train	140
train_7176	train	374
train_7177	train	403
train_7178	train	288
train_7179	train	383
train_7180	train	345
train_7181	train	56
train_7182	train	76
train_7183	train	85
train_7184	train	213
train_7185	train	168
train_7186	train	232
train_7187	train	403
train_7188	train	85
train_7189	train	74
train_7190	train	110
train_7191	train	277
train_7192	train	89
train_7193	train	242
train_7194	train	250
train_7195	train	112
train_7196	train	252
train_7197	train	162
train_7198	train	416
train_7199	train	77
train_7200	train	363
train_7201	train	114
train_7202	train	206
train_7203	train	263
train_7204	train	397
train_7205	train	138
train_7206	train	384
train_7207	train	251
train_7208	train	160
train_7209	train	68
train_7210	train	305
train_7211	train	191
train_7212	train	362
train_7213	train	201
train_7214	train	19
train_7215	train	170
train_7216	train	386
train_7217	train	198
train_7218	train	358
train_7219	train	129
train_7220	train	219
train_7221	train	251
train_7222	train	89
train_7223	train	203
train_7224	train	33
train_7225	train	376
train_7226	train	104
train_7227	train	227
train_7228	train	94
train_7229	train	226
train_7230	train	5
train_7231	train	85
train_7232	train	17
train_7233	train	270
train_7234	train	177
train_7235	train	309
train_7236	train	203
train_7237	train	129
train_7238	train	311
train_7239	train	47
train_7240	train	29
train_7241	train	386
train_7242	train	204
train_7243	train	115
train_7244	train	372
train_7245	train	211
train_7246	train	324
train_7247	train	13
train_7248	train	96
train_7249	train	208
train_7250	train	200
train_7251	train	180
train_7252	train	213
train_7253	train	77
train_7254	train	310
train_7255	train	80
train_7256	train	35
train_7257	train	323
train_7258	train	248
train_7259	train	293
train_7260	train	315
train_7261	train	363
train_7262	train	134
train_7263	train	373
train_7264	train	333
train_7265	train	367
train_7266	train	221
train_7267	train	69
train_7268	train	229
train_7269	train	28
train_7270	train	157
train_7271	train	253
train_7272	train	341
train_7273	train	180
train_7274	train	12
train_7275	train	322
train_7276	train	395
train_7277	train	270
train_7278	train	419
train_7279	train	86
train_7280	train	248
train_7281	train	70
train_7282	train	120
train_7283	train	223
train_7284	train	258
train_7285	train	98
train_7286	train	344
train_7287	train	296
train_7288	train	235
train_7289	train	301
train_7290	train	118
train_7291	train	4
train_7292	train	264
train_7293	train	418
train_7294	train	171
train_7295	train	405
train_7296	train	32
train_7297	train	329
train_7298	train	109
train_7299	train	268
train_7300	train	53
train_7301	train	113
train_7302	train	270
train_7303	train	70
train_7304	train	316
train_7305	train	100
train_7306	train	4
train_7307	train	39
train_7308	train	175
train_7309	train	60
train_7310	train	419
train_7311	train	32
train_7312	train	337
train_7313	train	64
train_7314	train	40
train_7315	train	63
train_7316	train	19
train_7317	train	211
train_7318	train	168
train_7319	train	228
train_7320	train	411
train_7321	train	20
train_7322	train	122
train_7323	train	297
train_7324	train	256
train_7325	train	20
train_7326	train	232
train_7327	train	33
train_7328	train	192
train_7329	train	23
train_7330	train	112
train_7331	train	304
train_7332	train	312
train_7333	train	301
train_7334	train	276
train_7335	train	130
train_7336	train	354
train_7337	train	294
train_7338	train	217
train_7339	train	71
train_7340	train	320
train_7341	train	225
train_7342	train	100
train_7343	train	205
train_7344	train	383
train_7345	train	334
train_7346	train	221
train_7347	train	33
train_7348	train	324
train_7349	train	303
train_7350	train	105
train_7351	train	392
train_7352	train	295
train_7353	train	104
train_7354	train	267
train_7355	train	339
train_7356	train	53
train_7357	train	103
train_7358	train	401
train_7359	train	113
train_7360	train	83
train_7361	train	413
train_7362	train	194
train_7363	train	250
train_7364	train	76
train_7365	train	381
train_7366	train	112
train_7367	train	388
train_7368	train	219
train_7369	train	321
train_7370	train	60
train_7371	train	148
train_7372	train	341
train_7373	train	289
train_7374	train	221
train_7375	train	11
train_7376	train	57
train_7377	train	42
train_7378	train	215
train_7379	train	200
train_7380	train	167
train_7381	train	348
train_7382	train	177
train_7383	train	355
train_7384	train	98
train_7385	train	209
train_7386	train	75
train_7387	train	18
train_7388	train	250
train_7389	train	71
train_7390	train	56
train_7391	train	226
train_7392	train	106
train_7393	train	311
train_7394	train	60
train_7395	train	300
train_7396	train	344
train_7397	train	87
train_7398	train	413
train_7399	train	347
train_7400	train	349
train_7401	train	10
train_7402	train	205
train_7403	train	20
train_7404	train	393
train_7405	train	262
train_7406	train	108
train_7407	train	372
train_7408	train	387
train_7409	train	248
train_7410	train	392
train_7411	train	10
train_7412	train	283
train_7413	train	232
train_7414	train	83
train_7415	train	401
train_7416	train	77
train_7417	train	85
train_7418	train	34
train_7419	train	309
train_7420	train	8
train_7421	train	233
train_7422	train	359
train_7423	train	153
train_7424	train	226
train_7425	train	44
train_7426	train	187
train_7427	train	80
train_7428	train	335
train_7429	train	316
train_7430	train	203
train_7431	train	367
train_7432	train	25
train_7433	train	17
train_7434	train	198
train_7435	train	303
train_7436	train	56
train_7437	train	250
train_7438	train	203
train_7439	train	207
train_7440	train	237
train_7441	train	327
train_7442	train	335
train_7443	train	87
train_7444	train	205
train_7445	train	112
train_7446	train	6
train_7447	train	177
train_7448	train	393
train_7449	train	11
train_7450	train	230
train_7451	train	263
train_7452	train	371
train_7453	train	318
train_7454	train	356
train_7455	train	189
train_7456	train	123
train_7457	train	313
train_7458	train	181
train_7459	train	42
train_7460	train	95
train_7461	train	110
train_7462	train	17
train_7463	train	40
train_7464	train	72
train_7465	train	83
train_7466	train	395
train_7467	train	179
train_7468	train	359
train_7469	train	223
train_7470	train	417
train_7471	train	238
train_7472	train	152
train_7473	train	258
train_7474	train	371
train_7475	train	365
train_7476	train	68
train_7477	train	225
train_7478	train	417
train_7479	train	13
train_7480	train	306
train_7481	train	94
train_7482	train	404
train_7483	train	380
train_7484	train	356
train_7485	train	84
train_7486	train	190
train_7487	train	406
train_7488	train	321
train_7489	train	244
train_7490	train	179
train_7491	train	179
train_7492	train	136
train_7493	train	319
train_7494	train	217
train_7495	train	105
train_7496	train	394
train_7497	train	45
train_7498	train	205
train_7499	train	13
train_7500	train	71
train_7501	train	203
train_7502	train	230
train_7503	train	209
train_7504	train	220
train_7505	train	391
train_7506	train	46
train_7507	train	370
train_7508	train	376
train_7509	train	17
train_7510	train	400
train_7511	train	310
train_7512	train	261
train_7513	train	296
train_7514	train	197
train_7515	train	257
train_7516	train	191
train_7517	train	370
train_7518	train	343
train_7519	train	124
train_7520	train	251
train_7521	train	104
train_7522	train	100
train_7523	train	238
train_7524	train	238
train_7525	train	261
train_7526	train	70
train_7527	train	77
train_7528	train	136
train_7529	train	384
train_7530	train	356
train_7531	train	322
train_7532	train	416
train_7533	train	296
train_7534	train	382
train_7535	train	362
train_7536	train	23
train_7537	train	262
train_7538	train	393
train_7539	train	297
train_7540	train	393
train_7541	train	350
train_7542	train	348
train_7543	train	182
train_7544	train	13
train_7545	train	33
train_7546	train	19
train_7547	train	97
train_7548	train	177
train_7549	train	95
train_7550	train	176
train_7551	train	110
train_7552	train	339
train_7553	train	270
train_7554	train	91
train_7555	train	208
train_7556	train	274
train_7557	train	93
train_7558	train	296
train_7559	train	148
train_7560	train	252
train_7561	train	72
train_7562	train	200
train_7563	train	96
train_7564	train	136
train_7565	train	68
train_7566	train	87
train_7567	train	81
train_7568	train	334
train_7569	train	230
train_7570	train	108
train_7571	train	39
train_7572	train	196
train_7573	train	256
train_7574	train	76
train_7575	train	345
train_7576	train	360
train_7577	train	291
train_7578	train	195
train_7579	train	267
train_7580	train	244
train_7581	train	177
train_7582	train	288
train_7583	train	43
train_7584	train	80
train_7585	train	177
train_7586	train	72
train_7587	train	237
train_7588	train	404
train_7589	train	127
train_7590	train	105
train_7591	train	281
train_7592	train	389
train_7593	train	370
train_7594	train	6
train_7595	train	45
train_7596	train	199
train_7597	train	116
train_7598	train	362
train_7599	train	19
train_7600	train	1
train_7601	train	321
train_7602	train	204
train_7603	train	95
train_7604	train	240
train_7605	train	90
train_7606	train	133
train_7607	train	176
train_7608	train	176
train_7609	train	313
train_7610	train	38
train_7611	train	198
train_7612	train	94
train_7613	train	76
train_7614	train	410
train_7615	train	30
train_7616	train	211
train_7617	train	375
train_7618	train	378
train_7619	train	187
train_7620	train	236
train_7621	train	179
train_7622	train	133
train_7623	train	304
train_7624	train	27
train_7625	train	65
train_7626	train	415
train_7627	train	293
train_7628	train	186
train_7629	train	350
train_7630	train	270
train_7631	train	29
train_7632	train	0
train_7633	train	250
train_7634	train	253
train_7635	train	262
train_7636	train	112
train_7637	train	80
train_7638	train	383
train_7639	train	375
train_7640	train	132
train_7641	train	77
train_7642	train	71
train_7643	train	310
train_7644	train	98
train_7645	train	76
train_7646	train	53
train_7647	train	128
train_7648	train	94
train_7649	train	288
train_7650	train	137
train_7651	train	152
train_7652	train	189
train_7653	train	168
train_7654	train	62
train_7655	train	87
train_7656	train	70
train_7657	train	202
train_7658	train	22
train_7659	train	86
train_7660	train	76
train_7661	train	349
train_7662	train	32
train_7663	train	405
train_7664	train	273
train_7665	train	210
train_7666	train	344
train_7667	train	238
train_7668	train	56
train_7669	train	91
train_7670	train	184
train_7671	train	303
train_7672	train	355
train_7673	train	87
train_7674	train	232
train_7675	train	219
train_7676	train	415
train_7677	train	43
train_7678	train	194
train_7679	train	300
train_7680	train	170
train_7681	train	151
train_7682	train	113
train_7683	train	249
train_7684	train	262
train_7685	train	123
train_7686	train	348
train_7687	train	90
train_7688	train	412
train_7689	train	135
train_7690	train	265
train_7691	train	252
train_7692	train	164
train_7693	train	94
train_7694	train	104
train_7695	train	388
train_7696	train	88
train_7697	train	0
train_7698	train	355
train_7699	train	386
train_7700	train	120
train_7701	train	195
train_7702	train	137
train_7703	train	186
train_7704	train	219
train_7705	train	381
train_7706	train	209
train_7707	train	231
train_7708	train	32
train_7709	train	8
train_7710	train	23
train_7711	train	179
train_7712	train	192
train_7713	train	101
train_7714	train	366
train_7715	train	405
train_7716	train	221
train_7717	train	316
train_7718	train	125
train_7719	train	181
train_7720	train	203
train_7721	train	404
train_7722	train	70
train_7723	train	68
train_7724	train	196
train_7725	train	7
train_7726	train	257
train_7727	train	187
train_7728	train	238
train_7729	train	359
train_7730	train	285
train_7731	train	32
train_7732	train	225
train_7733	train	162
train_7734	train	394
train_7735	train	295
train_7736	train	177
train_7737	train	416
train_7738	train	189
train_7739	train	322
train_7740	train	283
train_7741	train	401
train_7742	train	90
train_7743	train	42
train_7744	train	305
train_7745	train	220
train_7746	train	199
train_7747	train	331
train_7748	train	104
train_7749	train	206
train_7750	train	291
train_7751	train	143
train_7752	train	18
train_7753	train	248
train_7754	train	203
train_7755	train	183
train_7756	train	298
train_7757	train	383
train_7758	train	87
train_7759	train	221
train_7760	train	341
train_7761	train	248
train_7762	train	23
train_7763	train	223
train_7764	train	334
train_7765	train	221
train_7766	train	225
train_7767	train	354
train_7768	train	287
train_7769	train	4
train_7770	train	76
train_7771	train	264
train_7772	train	274
train_7773	train	323
train_7774	train	135
train_7775	train	397
train_7776	train	370
train_7777	train	264
train_7778	train	315
train_7779	train	65
train_7780	train	323
train_7781	train	383
train_7782	train	40
train_7783	train	360
train_7784	train	401
train_7785	train	330
train_7786	train	13
train_7787	train	204
train_7788	train	282
train_7789	train	100
train_7790	train	32
train_7791	train	143
train_7792	train	20
train_7793	train	298
train_7794	train	29
train_7795	train	56
train_7796	train	119
train_7797	train	178
train_7798	train	375
train_7799	train	375
train_7800	train	60
train_7801	train	105
train_7802	train	76
train_7803	train	367
train_7804	train	271
train_7805	train	19
train_7806	train	162
train_7807	train	254
train_7808	train	122
train_7809	train	189
train_7810	train	411
train_7811	train	256
train_7812	train	34
train_7813	train	261
train_7814	train	91
train_7815	train	235
train_7816	train	263
train_7817	train	123
train_7818	train	419
train_7819	train	155
train_7820	train	56
train_7821	train	359
train_7822	train	120
train_7823	train	209
train_7824	train	347
train_7825	train	113
train_7826	train	135
train_7827	train	306
train_7828	train	162
train_7829	train	277
train_7830	train	344
train_7831	train	303
train_7832	train	264
train_7833	train	23
train_7834	train	80
train_7835	train	298
train_7836	train	19
train_7837	train	32
train_7838	train	147
train_7839	train	105
train_7840	train	379
train_7841	train	253
train_7842	train	332
train_7843	train	237
train_7844	train	248
train_7845	train	374
train_7846	train	101
train_7847	train	23
train_7848	train	319
train_7849	train	109
train_7850	train	156
train_7851	train	344
train_7852	train	136
train_7853	train	388
train_7854	train	19
train_7855	train	267
train_7856	train	157
train_7857	train	135
train_7858	train	93
train_7859	train	34
train_7860	train	247
train_7861	train	123
train_7862	train	386
train_7863	train	6
train_7864	train	196
train_7865	train	68
train_7866	train	132
train_7867	train	201
train_7868	train	233
train_7869	train	208
train_7870	train	309
train_7871	train	359
train_7872	train	17
train_7873	train	317
train_7874	train	39
train_7875	train	13
train_7876	train	241
train_7877	train	278
train_7878	train	292
train_7879	train	92
train_7880	train	300
train_7881	train	41
train_7882	train	210
train_7883	train	356
train_7884	train	135
train_7885	train	284
train_7886	train	47
train_7887	train	68
train_7888	train	323
train_7889	train	107
train_7890	train	375
train_7891	train	76
train_7892	train	60
train_7893	train	250
train_7894	train	196
train_7895	train	240
train_7896	train	201
train_7897	train	182
train_7898	train	323
train_7899	train	54
train_7900	train	210
train_7901	train	386
train_7902	train	129
train_7903	train	300
train_7904	train	244
train_7905	train	269
train_7906	train	241
train_7907	train	300
train_7908	train	206
train_7909	train	160
train_7910	train	127
train_7911	train	379
train_7912	train	162
train_7913	train	101
train_7914	train	285
train_7915	train	409
train_7916	train	42
train_7917	train	406
train_7918	train	316
train_7919	train	83
train_7920	train	23
train_7921	train	63
train_7922	train	292
train_7923	train	274
train_7924	train	192
train_7925	train	300
train_7926	train	403
train_7927	train	322
train_7928	train	205
train_7929	train	4
train_7930	train	112
train_7931	train	94
train_7932	train	8
train_7933	train	26
train_7934	train	246
train_7935	train	285
train_7936	train	151
train_7937	train	258
train_7938	train	369
train_7939	train	401
train_7940	train	10
train_7941	train	282
train_7942	train	106
train_7943	train	65
train_7944	train	97
train_7945	train	41
train_7946	train	37
train_7947	train	10
train_7948	train	22
train_7949	train	57
train_7950	train	224
train_7951	train	189
train_7952	train	19
train_7953	train	330
train_7954	train	39
train_7955	train	347
train_7956	train	406
train_7957	train	252
train_7958	train	90
train_7959	train	58
train_7960	train	29
train_7961	train	93
train_7962	train	229
train_7963	train	187
train_7964	train	324
train_7965	train	177
train_7966	train	15
train_7967	train	133
train_7968	train	137
train_7969	train	253
train_7970	train	257
train_7971	train	79
train_7972	train	341
train_7973	train	122
train_7974	train	61
train_7975	train	249
train_7976	train	157
train_7977	train	77
train_7978	train	288
train_7979	train	291
train_7980	train	331
train_7981	train	132
train_7982	train	336
train_7983	train	334
train_7984	train	70
train_7985	train	313
train_7986	train	378
train_7987	train	100
train_7988	train	18
train_7989	train	249
train_7990	train	397
train_7991	train	42
train_7992	train	76
train_7993	train	349
train_7994	train	272
train_7995	train	64
train_7996	train	334
train_7997	train	194
train_7998	train	349
train_7999	train	83
train_8000	train	46
train_8001	train	86
train_8002	train	353
train_8003	train	152
train_8004	train	405
train_8005	train	374
train_8006	train	262
train_8007	train	313
train_8008	train	23
train_8009	train	382
train_8010	train	321
train_8011	train	4
train_8012	train	401
train_8013	train	360
train_8014	train	300
train_8015	train	80
train_8016	train	127
train_8017	train	221
train_8018	train	170
train_8019	train	303
train_8020	train	393
train_8021	train	294
train_8022	train	92
train_8023	train	389
train_8024	train	72
train_8025	train	346
train_8026	train	53
train_8027	train	343
train_8028	train	132
train_8029	train	298
train_8030	train	222
train_8031	train	342
train_8032	train	15
train_8033	train	23
train_8034	train	90
train_8035	train	146
train_8036	train	245
train_8037	train	129
train_8038	train	361
train_8039	train	108
train_8040	train	301
train_8041	train	239
train_8042	train	343
train_8043	train	240
train_8044	train	106
train_8045	train	258
train_8046	train	340
train_8047	train	198
train_8048	train	188
train_8049	train	288
train_8050	train	104
train_8051	train	266
train_8052	train	245
train_8053	train	270
train_8054	train	288
train_8055	train	132
train_8056	train	278
train_8057	train	356
train_8058	train	399
train_8059	train	205
train_8060	train	192
train_8061	train	257
train_8062	train	95
train_8063	train	152
train_8064	train	187
train_8065	train	340
train_8066	train	118
train_8067	train	416
train_8068	train	110
train_8069	train	367
train_8070	train	144
train_8071	train	50
train_8072	train	185
