file_stem	split	cluster
train_6989	train	141
train_6990	train	151
train_6991	train	85
train_6992	train	173
train_6993	train	407
train_6994	train	300
train_6995	train	73
train_6996	train	120
train_6997	train	318
train_6998	train	107
train_6999	train	18
train_7000	train	102
train_7001	train	116
train_7002	train	37
train_7003	train	144
train_7004	train	134
train_7005	train	37
train_7006	train	67
train_7007	train	349
train_7008	train	62
train_7009	train	63
train_7010	train	267
train_7011	train	41
train_7012	train	122
train_7013	train	84
train_7014	train	278
train_7015	train	329
train_7016	train	181
train_7017	train	386
train_7018	train	390
train_7019	train	101
train_7020	train	18
train_7021	train	95
train_7022	train	203
train_7023	train	49
train_7024	train	2
train_7025	train	394
train_7026	train	40
train_7027	train	288
train_7028	train	200
train_7029	train	79
train_7030	train	291
train_7031	train	111
train_7032	train	174
train_7033	train	40
train_7034	train	126
train_7035	train	173
train_7036	train	313
train_7037	train	119
train_7038	train	37
train_7039	train	317
train_7040	train	374
train_7041	train	368
train_7042	train	111
train_7043	train	28
train_7044	train	403
train_7045	train	65
train_7046	train	91
train_7047	train	305
train_7048	train	402
train_7049	train	39
train_7050	train	181
train_7051	train	125
train_7052	train	407
train_7053	train	197
train_7054	train	322
train_7055	train	326
train_7056	train	293
train_7057	train	104
train_7058	train	155
train_7059	train	66
train_7060	train	7
train_7061	train	368
train_7062	train	159
train_7063	train	197
train_7064	train	413
train_7065	train	201
train_7066	train	335
train_7067	train	14
train_7068	train	365
train_7069	train	119
train_7070	train	89
train_7071	train	401
train_7072	train	83
train_7073	train	85
train_7074	train	197
train_7075	train	101
train_7076	train	181
train_7077	train	305
train_7078	train	207
train_7079	train	150
train_7080	train	372
train_7081	train	123
train_7082	train	73
train_7083	train	119
train_7084	train	68
train_7085	train	197
train_7086	train	156
train_7087	train	298
train_7088	train	310
train_7089	train	163
train_7090	train	277
train_7091	train	300
train_7092	train	377
train_7093	train	173
train_7094	train	356
train_7095	train	288
train_7096	train	188
train_7097	train	70
train_7098	train	416
train_7099	train	27
train_7100	train	275
train_7101	train	61
train_7102	train	40
train_7103	train	207
train_7104	train	46
train_7105	train	292
train_7106	train	326
train_7107	train	151
train_7108	train	142
train_7109	train	374
train_7110	train	120
train_7111	train	372
train_7112	train	75
train_7113	train	155
train_7114	train	61
train_7115	train	112
train_7116	train	200
train_7117	train	113
train_7118	train	101
train_7119	train	270
train_7120	train	188
train_7121	train	158
train_7122	train	141
train_7123	train	228
train_7124	train	374
train_7125	train	155
train_7126	train	56
train_7127	train	381
train_7128	train	82
train_7129	train	185
train_7130	train	79
train_7131	train	197
train_7132	train	353
train_7133	train	49
train_7134	train	239
train_7135	train	381
train_7136	train	116
train_7137	train	18
train_7138	train	297
train_7139	train	333
train_7140	train	397
train_7141	train	120
train_7142	train	159
train_7143	train	213
train_7144	train	231
train_7145	train	89
train_7146	train	119
train_7147	train	197
train_7148	train	256
train_7149	train	389
train_7150	train	21
train_7151	train	361
train_7152	train	61
train_7153	train	156
train_7154	train	74
train_7155	train	53
train_7156	train	326
train_7157	train	403
train_7158	train	397
train_7159	train	181
train_7160	train	86
train_7161	train	85
train_7162	train	249
train_7163	train	119
train_7164	train	333
train_7165	train	397
train_7166	train	288
train_7167	train	48
train_7168	train	277
train_7169	train	322
train_7170	train	356
train_7171	train	160
train_7172	train	207
train_7173	train	122
train_7174	train	56
train_7175	train	126
train_7176	train	231
train_7177	train	297
train_7178	train	249
train_7179	train	173
train_7180	train	259
train_7181	train	75
train_7182	train	104
train_7183	train	134
train_7184	train	366
train_7185	train	349
train_7186	train	82
train_7187	train	297
train_7188	train	134
train_7189	train	203
train_7190	train	182
train_7191	train	74
train_7192	train	79
train_7193	train	333
train_7194	train	346
train_7195	train	86
train_7196	train	208
train_7197	train	14
train_7198	train	163
train_7199	train	1
train_7200	train	297
train_7201	train	153
train_7202	train	150
train_7203	train	56
train_7204	train	239
train_7205	train	275
train_7206	train	45
train_7207	train	23
train_7208	train	319
train_7209	train	67
train_7210	train	242
train_7211	train	93
train_7212	train	188
train_7213	train	2
train_7214	train	28
train_7215	train	245
train_7216	train	125
train_7217	train	305
train_7218	train	46
train_7219	train	364
train_7220	train	83
train_7221	train	23
train_7222	train	79
train_7223	train	270
train_7224	train	346
train_7225	train	348
train_7226	train	184
train_7227	train	84
train_7228	train	237
train_7229	train	407
train_7230	train	59
train_7231	train	134
train_7232	train	120
train_7233	train	156
train_7234	train	37
train_7235	train	119
train_7236	train	270
train_7237	train	389
train_7238	train	236
train_7239	train	18
train_7240	train	20
train_7241	train	125
train_7242	train	7
train_7243	train	290
train_7244	train	258
train_7245	train	256
train_7246	train	67
train_7247	train	174
train_7248	train	82
train_7249	train	49
train_7250	train	293
train_7251	train	126
train_7252	train	366
train_7253	train	1
train_7254	train	85
train_7255	train	127
train_7256	train	46
train_7257	train	361
train_7258	train	144
train_7259	train	215
train_7260	train	401
train_7261	train	297
train_7262	train	13
train_7263	train	27
train_7264	train	62
train_7265	train	381
train_7266	train	126
train_7267	train	126
train_7268	train	20
train_7269	train	39
train_7270	train	68
train_7271	train	405
train_7272	train	99
train_7273	train	126
train_7274	train	119
train_7275	train	91
train_7276	train	368
train_7277	train	156
train_7278	train	155
train_7279	train	303
train_7280	train	144
train_7281	train	116
train_7282	train	141
train_7283	train	61
train_7284	train	304
train_7285	train	159
train_7286	train	61
train_7287	train	235
train_7288	train	369
train_7289	train	318
train_7290	train	160
train_7291	train	288
train_7292	train	235
train_7293	train	142
train_7294	train	386
train_7295	train	286
train_7296	train	327
train_7297	train	291
train_7298	train	408
train_7299	train	201
train_7300	train	53
train_7301	train	253
train_7302	train	156
train_7303	train	116
train_7304	train	203
train_7305	train	403
train_7306	train	288
train_7307	train	122
train_7308	train	365
train_7309	train	21
train_7310	train	155
train_7311	train	327
train_7312	train	95
train_7313	train	138
train_7314	train	74
train_7315	train	84
train_7316	train	28
train_7317	train	256
train_7318	train	349
train_7319	train	203
train_7320	train	40
train_7321	train	17
train_7322	train	275
train_7323	train	188
train_7324	train	46
train_7325	train	17
train_7326	train	82
train_7327	train	346
train_7328	train	158
train_7329	train	204
train_7330	train	86
train_7331	train	107
train_7332	train	197
train_7333	train	318
train_7334	train	97
train_7335	train	400
train_7336	train	97
train_7337	train	182
train_7338	train	197
train_7339	train	154
train_7340	train	348
train_7341	train	73
train_7342	train	403
train_7343	train	317
train_7344	train	173
train_7345	train	138
train_7346	train	126
train_7347	train	346
train_7348	train	67
train_7349	train	68
train_7350	train	241
train_7351	train	56
train_7352	train	283
train_7353	train	184
train_7354	train	48
train_7355	train	300
train_7356	train	53
train_7357	train	68
train_7358	train	89
train_7359	train	253
train_7360	train	172
train_7361	train	240
train_7362	train	125
train_7363	train	346
train_7364	train	104
train_7365	train	213
train_7366	train	86
train_7367	train	65
train_7368	train	83
train_7369	train	141
train_7370	train	21
train_7371	train	151
train_7372	train	99
train_7373	train	290
train_7374	train	126
train_7375	train	258
train_7376	train	374
train_7377	train	144
train_7378	train	397
train_7379	train	293
train_7380	train	374
train_7381	train	89
train_7382	train	37
train_7383	train	394
train_7384	train	159
train_7385	train	133
train_7386	train	112
train_7387	train	142
train_7388	train	346
train_7389	train	154
train_7390	train	322
train_7391	train	407
train_7392	train	330
train_7393	train	404
train_7394	train	21
train_7395	train	397
train_7396	train	61
train_7397	train	123
train_7398	train	240
train_7399	train	40
train_7400	train	125
train_7401	train	315
train_7402	train	317
train_7403	train	17
train_7404	train	86
train_7405	train	407
train_7406	train	242
train_7407	train	258
train_7408	train	46
train_7409	train	144
train_7410	train	56
train_7411	train	315
train_7412	train	185
train_7413	train	82
train_7414	train	172
train_7415	train	89
train_7416	train	1
train_7417	train	134
train_7418	train	381
train_7419	train	119
train_7420	train	317
train_7421	train	111
train_7422	train	185
train_7423	train	292
train_7424	train	407
train_7425	train	277
train_7426	train	241
train_7427	train	127
train_7428	train	381
train_7429	train	203
train_7430	train	270
train_7431	train	381
train_7432	train	213
train_7433	train	120
train_7434	train	305
train_7435	train	68
train_7436	train	75
train_7437	train	346
train_7438	train	270
train_7439	train	393
train_7440	train	31
train_7441	train	390
train_7442	train	381
train_7443	train	123
train_7444	train	317
train_7445	train	86
train_7446	train	40
train_7447	train	37
train_7448	train	86
train_7449	train	258
train_7450	train	116
train_7451	train	56
train_7452	train	101
train_7453	train	111
train_7454	train	119
train_7455	train	142
train_7456	train	41
train_7457	train	248
train_7458	train	414
train_7459	train	144
train_7460	train	201
train_7461	train	182
train_7462	train	120
train_7463	train	74
train_7464	train	93
train_7465	train	172
train_7466	train	200
train_7467	train	263
train_7468	train	185
train_7469	train	61
train_7470	train	23
train_7471	train	357
train_7472	train	181
train_7473	train	304
train_7474	train	101
train_7475	train	207
train_7476	train	67
train_7477	train	73
train_7478	train	23
train_7479	train	174
train_7480	train	82
train_7481	train	237
train_7482	train	197
train_7483	train	288
train_7484	train	119
train_7485	train	249
train_7486	train	386
train_7487	train	7
train_7488	train	141
train_7489	train	14
train_7490	train	263
train_7491	train	263
train_7492	train	337
train_7493	train	21
train_7494	train	197
train_7495	train	241
train_7496	train	102
train_7497	train	91
train_7498	train	317
train_7499	train	174
train_7500	train	154
train_7501	train	270
train_7502	train	116
train_7503	train	133
train_7504	train	174
train_7505	train	313
train_7506	train	101
train_7507	train	239
train_7508	train	348
train_7509	train	120
train_7510	train	17
train_7511	train	85
train_7512	train	253
train_7513	train	235
train_7514	train	351
train_7515	train	189
train_7516	train	93
train_7517	train	239
train_7518	train	286
train_7519	train	155
train_7520	train	23
train_7521	train	184
train_7522	train	403
train_7523	train	357
train_7524	train	357
train_7525	train	253
train_7526	train	116
train_7527	train	1
train_7528	train	337
train_7529	train	286
train_7530	train	119
train_7531	train	91
train_7532	train	163
train_7533	train	235
train_7534	train	14
train_7535	train	188
train_7536	train	204
train_7537	train	407
train_7538	train	86
train_7539	train	188
train_7540	train	86
train_7541	train	351
train_7542	train	89
train_7543	train	329
train_7544	train	174
train_7545	train	217
train_7546	train	28
train_7547	train	7
train_7548	train	37
train_7549	train	201
train_7550	train	122
train_7551	train	182
train_7552	train	300
train_7553	train	156
train_7554	train	180
train_7555	train	49
train_7556	train	340
train_7557	train	404
train_7558	train	235
train_7559	train	151
train_7560	train	208
train_7561	train	93
train_7562	train	293
train_7563	train	82
train_7564	train	337
train_7565	train	67
train_7566	train	123
train_7567	train	178
train_7568	train	138
train_7569	train	116
train_7570	train	242
train_7571	train	122
train_7572	train	374
train_7573	train	46
train_7574	train	104
train_7575	train	259
train_7576	train	353
train_7577	train	41
train_7578	train	372
train_7579	train	48
train_7580	train	14
train_7581	train	37
train_7582	train	249
train_7583	train	356
train_7584	train	127
train_7585	train	37
train_7586	train	93
train_7587	train	31
train_7588	train	197
train_7589	train	419
train_7590	train	241
train_7591	train	157
train_7592	train	79
train_7593	train	239
train_7594	train	40
train_7595	train	91
train_7596	train	309
train_7597	train	173
train_7598	train	188
train_7599	train	28
train_7600	train	95
train_7601	train	141
train_7602	train	7
train_7603	train	201
train_7604	train	99
train_7605	train	191
train_7606	train	70
train_7607	train	122
train_7608	train	122
train_7609	train	303
train_7610	train	89
train_7611	train	305
train_7612	train	237
train_7613	train	104
train_7614	train	95
train_7615	train	61
train_7616	train	256
train_7617	train	178
train_7618	train	39
train_7619	train	241
train_7620	train	239
train_7621	train	263
train_7622	train	70
train_7623	train	107
train_7624	train	158
train_7625	train	165
train_7626	train	18
train_7627	train	215
train_7628	train	53
train_7629	train	351
train_7630	train	156
train_7631	train	20
train_7632	train	185
train_7633	train	346
train_7634	train	405
train_7635	train	407
train_7636	train	86
train_7637	train	127
train_7638	train	173
train_7639	train	178
train_7640	train	310
train_7641	train	1
train_7642	train	154
train_7643	train	85
train_7644	train	159
train_7645	train	104
train_7646	train	53
train_7647	train	63
train_7648	train	237
train_7649	train	249
train_7650	train	358
train_7651	train	181
train_7652	train	142
train_7653	train	349
train_7654	train	56
train_7655	train	123
train_7656	train	116
train_7657	train	166
train_7658	train	184
train_7659	train	303
train_7660	train	104
train_7661	train	125
train_7662	train	327
train_7663	train	286
train_7664	train	6
train_7665	train	66
train_7666	train	61
train_7667	train	357
train_7668	train	322
train_7669	train	180
train_7670	train	258
train_7671	train	68
train_7672	train	394
train_7673	train	123
train_7674	train	82
train_7675	train	83
train_7676	train	18
train_7677	train	356
train_7678	train	125
train_7679	train	397
train_7680	train	245
train_7681	train	160
train_7682	train	253
train_7683	train	154
train_7684	train	407
train_7685	train	41
train_7686	train	89
train_7687	train	191
train_7688	train	7
train_7689	train	18
train_7690	train	360
train_7691	train	208
train_7692	train	213
train_7693	train	237
train_7694	train	184
train_7695	train	65
train_7696	train	73
train_7697	train	185
train_7698	train	394
train_7699	train	125
train_7700	train	141
train_7701	train	372
train_7702	train	358
train_7703	train	53
train_7704	train	83
train_7705	train	213
train_7706	train	133
train_7707	train	173
train_7708	train	327
train_7709	train	317
train_7710	train	204
train_7711	train	263
train_7712	train	158
train_7713	train	413
train_7714	train	215
train_7715	train	286
train_7716	train	126
train_7717	train	203
train_7718	train	278
train_7719	train	414
train_7720	train	270
train_7721	train	197
train_7722	train	116
train_7723	train	67
train_7724	train	374
train_7725	train	37
train_7726	train	189
train_7727	train	241
train_7728	train	357
train_7729	train	185
train_7730	train	377
train_7731	train	327
train_7732	train	73
train_7733	train	14
train_7734	train	102
train_7735	train	315
train_7736	train	37
train_7737	train	163
train_7738	train	142
train_7739	train	91
train_7740	train	185
train_7741	train	89
train_7742	train	191
train_7743	train	144
train_7744	train	242
train_7745	train	174
train_7746	train	309
train_7747	train	323
train_7748	train	184
train_7749	train	150
train_7750	train	41
train_7751	train	395
train_7752	train	142
train_7753	train	144
train_7754	train	270
train_7755	train	408
train_7756	train	298
train_7757	train	173
train_7758	train	123
train_7759	train	126
train_7760	train	99
train_7761	train	144
train_7762	train	204
train_7763	train	61
train_7764	train	138
train_7765	train	126
train_7766	train	73
train_7767	train	97
train_7768	train	34
train_7769	train	288
train_7770	train	104
train_7771	train	235
train_7772	train	340
train_7773	train	361
train_7774	train	18
train_7775	train	239
train_7776	train	239
train_7777	train	235
train_7778	train	401
train_7779	train	165
train_7780	train	361
train_7781	train	173
train_7782	train	74
train_7783	train	353
train_7784	train	89
train_7785	train	91
train_7786	train	174
train_7787	train	7
train_7788	train	302
train_7789	train	403
train_7790	train	327
train_7791	train	395
train_7792	train	17
train_7793	train	298
train_7794	train	20
train_7795	train	75
train_7796	train	231
train_7797	train	84
train_7798	train	178
train_7799	train	178
train_7800	train	21
train_7801	train	241
train_7802	train	104
train_7803	train	66
train_7804	train	181
train_7805	train	28
train_7806	train	14
train_7807	train	21
train_7808	train	275
train_7809	train	142
train_7810	train	40
train_7811	train	46
train_7812	train	381
train_7813	train	253
train_7814	train	180
train_7815	train	369
train_7816	train	56
train_7817	train	41
train_7818	train	155
train_7819	train	270
train_7820	train	75
train_7821	train	185
train_7822	train	141
train_7823	train	133
train_7824	train	40
train_7825	train	253
train_7826	train	18
train_7827	train	82
train_7828	train	14
train_7829	train	74
train_7830	train	61
train_7831	train	68
train_7832	train	235
train_7833	train	204
train_7834	train	127
train_7835	train	298
train_7836	train	28
train_7837	train	327
train_7838	train	336
train_7839	train	241
train_7840	train	120
train_7841	train	405
train_7842	train	213
train_7843	train	31
train_7844	train	144
train_7845	train	231
train_7846	train	413
train_7847	train	204
train_7848	train	21
train_7849	train	408
train_7850	train	259
train_7851	train	61
train_7852	train	337
train_7853	train	65
train_7854	train	28
train_7855	train	48
train_7856	train	68
train_7857	train	18
train_7858	train	404
train_7859	train	381
train_7860	train	287
train_7861	train	41
train_7862	train	125
train_7863	train	40
train_7864	train	32
train_7865	train	67
train_7866	train	310
train_7867	train	2
train_7868	train	111
train_7869	train	49
train_7870	train	119
train_7871	train	185
train_7872	train	120
train_7873	train	236
train_7874	train	122
train_7875	train	174
train_7876	train	275
train_7877	train	302
train_7878	train	366
train_7879	train	335
train_7880	train	397
train_7881	train	208
train_7882	train	66
train_7883	train	119
train_7884	train	18
train_7885	train	360
train_7886	train	18
train_7887	train	67
train_7888	train	361
train_7889	train	107
train_7890	train	178
train_7891	train	104
train_7892	train	21
train_7893	train	346
train_7894	train	374
train_7895	train	99
train_7896	train	2
train_7897	train	329
train_7898	train	361
train_7899	train	85
train_7900	train	66
train_7901	train	125
train_7902	train	364
train_7903	train	397
train_7904	train	14
train_7905	train	390
train_7906	train	275
train_7907	train	397
train_7908	train	150
train_7909	train	319
train_7910	train	419
train_7911	train	120
train_7912	train	14
train_7913	train	413
train_7914	train	102
train_7915	train	366
train_7916	train	144
train_7917	train	7
train_7918	train	203
train_7919	train	172
train_7920	train	204
train_7921	train	84
train_7922	train	366
train_7923	train	340
train_7924	train	158
train_7925	train	397
train_7926	train	297
train_7927	train	91
train_7928	train	317
train_7929	train	288
train_7930	train	86
train_7931	train	237
train_7932	train	317
train_7933	train	62
train_7934	train	162
train_7935	train	102
train_7936	train	160
train_7937	train	304
train_7938	train	311
train_7939	train	89
train_7940	train	315
train_7941	train	302
train_7942	train	330
train_7943	train	165
train_7944	train	7
train_7945	train	208
train_7946	train	49
train_7947	train	315
train_7948	train	184
train_7949	train	32
train_7950	train	378
train_7951	train	142
train_7952	train	28
train_7953	train	91
train_7954	train	122
train_7955	train	40
train_7956	train	7
train_7957	train	208
train_7958	train	191
train_7959	train	348
train_7960	train	20
train_7961	train	404
train_7962	train	20
train_7963	train	241
train_7964	train	67
train_7965	train	37
train_7966	train	156
train_7967	train	70
train_7968	train	358
train_7969	train	405
train_7970	train	189
train_7971	train	2
train_7972	train	99
train_7973	train	275
train_7974	train	352
train_7975	train	154
train_7976	train	68
train_7977	train	1
train_7978	train	249
train_7979	train	41
train_7980	train	323
train_7981	train	310
train_7982	train	355
train_7983	train	138
train_7984	train	116
train_7985	train	248
train_7986	train	39
train_7987	train	403
train_7988	train	142
train_7989	train	154
train_7990	train	239
train_7991	train	144
train_7992	train	104
train_7993	train	125
train_7994	train	302
train_7995	train	138
train_7996	train	138
train_7997	train	125
train_7998	train	125
train_7999	train	172
train_8000	train	101
train_8001	train	303
train_8002	train	399
train_8003	train	181
train_8004	train	286
train_8005	train	231
train_8006	train	407
train_8007	train	248
train_8008	train	204
train_8009	train	14
train_8010	train	141
train_8011	train	288
train_8012	train	89
train_8013	train	353
train_8014	train	113
train_8015	train	127
train_8016	train	419
train_8017	train	126
train_8018	train	245
train_8019	train	68
train_8020	train	86
train_8021	train	182
train_8022	train	335
train_8023	train	79
train_8024	train	93
train_8025	train	200
train_8026	train	53
train_8027	train	286
train_8028	train	310
train_8029	train	298
train_8030	train	390
train_8031	train	156
train_8032	train	156
train_8033	train	204
train_8034	train	191
train_8035	train	394
train_8036	train	49
train_8037	train	389
train_8038	train	20
train_8039	train	242
train_8040	train	318
train_8041	train	141
train_8042	train	315
train_8043	train	99
train_8044	train	330
train_8045	train	304
train_8046	train	335
train_8047	train	305
train_8048	train	17
train_8049	train	249
train_8050	train	184
train_8051	train	58
train_8052	train	49
train_8053	train	156
train_8054	train	249
train_8055	train	310
train_8056	train	302
train_8057	train	119
train_8058	train	162
train_8059	train	317
train_8060	train	158
train_8061	train	408
train_8062	train	201
train_8063	train	181
train_8064	train	241
train_8065	train	335
train_8066	train	160
train_8067	train	163
train_8068	train	182
train_8069	train	381
train_8070	train	6
train_8071	train	240
train_8072	train	355
train_8073	train	366
train_8074	train	381
train_8075	train	126
train_8076	train	141
train_8077	train	408
train_8078	train	120
train_8079	train	165
train_8080	train	390
train_8081	train	48
train_8082	train	317
train_8083	train	126
train_8084	train	311
train_8085	train	150
train_8086	train	84
train_8087	train	381
train_8088	train	356
train_8089	train	56
train_8090	train	17
train_8091	train	191
train_8092	train	93
train_8093	train	291
train_8094	train	348
train_8095	train	197
train_8096	train	305
train_8097	train	123
train_8098	train	197
train_8099	train	2
train_8100	train	154
train_8101	train	374
train_8102	train	20
train_8103	train	302
train_8104	train	184
train_8105	train	154
train_8106	train	37
train_8107	train	419
train_8108	train	155
train_8109	train	241
train_8110	train	259
train_8111	train	133
train_8112	train	377
train_8113	train	346
train_8114	train	248
train_8115	train	407
train_8116	train	304
train_8117	train	93
train_8118	train	405
train_8119	train	99
train_8120	train	413
train_8121	train	28
train_8122	train	91
train_8123	train	178
train_8124	train	165
train_8125	train	189
train_8126	train	125
train_8127	train	59
train_8128	train	14
train_8129	train	74
train_8130	train	104
train_8131	train	207
train_8132	train	401
train_8133	train	165
train_8134	train	7
train_8135	train	304
train_8136	train	302
train_8137	train	256
train_8138	train	59
train_8139	train	141
train_8140	train	79
train_8141	train	249
train_8142	train	174
train_8143	train	386
train_8144	train	215
train_8145	train	49
train_8146	train	14
train_8147	train	163
train_8148	train	122
train_8149	train	163
train_8150	train	28
train_8151	train	7
train_8152	train	317
train_8153	train	2
train_8154	train	34
train_8155	train	126
train_8156	train	70
train_8157	train	322
train_8158	train	408
train_8159	train	379
train_8160	train	300
train_8161	train	59
train_8162	train	150
train_8163	train	327
train_8164	train	127
train_8165	train	184
train_8166	train	365
train_8167	train	335
train_8168	train	300
train_8169	train	37
train_8170	train	174
train_8171	train	67
train_8172	train	20
train_8173	train	368
train_8174	train	330
train_8175	train	125
train_8176	train	37
train_8177	train	116
train_8178	train	21
train_8179	train	160
train_8180	train	203
train_8181	train	263
train_8182	train	74
train_8183	train	7
train_8184	train	107
train_8185	train	322
train_8186	train	303
train_8187	train	390
train_8188	train	113
train_8189	train	21
train_8190	train	355
train_8191	train	48
train_8192	train	40
train_8193	train	67
train_8194	train	95
train_8195	train	418
train_8196	train	122
train_8197	train	49
train_8198	train	165
train_8199	train	178
train_8200	train	366
train_8201	train	46
train_8202	train	293
train_8203	train	356
train_8204	train	7
train_8205	train	309
train_8206	train	256
train_8207	train	208
train_8208	train	185
train_8209	train	239
train_8210	train	126
train_8211	train	20
train_8212	train	385
train_8213	train	354
train_8214	train	28
train_8215	train	329
train_8216	train	67
train_8217	train	353
train_8218	train	134
train_8219	train	28
train_8220	train	39
train_8221	train	123
train_8222	train	86
train_8223	train	150
train_8224	train	360
train_8225	train	156
train_8226	train	17
train_8227	train	240
train_8228	train	291
train_8229	train	310
train_8230	train	34
train_8231	train	6
train_8232	train	97
train_8233	train	235
train_8234	train	21
train_8235	train	353
train_8236	train	278
train_8237	train	215
train_8238	train	156
train_8239	train	258
train_8240	train	390
train_8241	train	20
train_8242	train	355
train_8243	train	397
train_8244	train	125
train_8245	train	213
train_8246	train	239
train_8247	train	97
train_8248	train	82
train_8249	train	319
train_8250	train	20
train_8251	train	405
train_8252	train	95
train_8253	train	144
train_8254	train	91
train_8255	train	49
train_8256	train	74
train_8257	train	89
train_8258	train	141
train_8259	train	313
train_8260	train	275
train_8261	train	133
train_8262	train	356
train_8263	train	165
train_8264	train	327
train_8265	train	84
train_8266	train	119
train_8267	train	403
train_8268	train	397
train_8269	train	46
train_8270	train	286
train_8271	train	407
train_8272	train	65
train_8273	train	160
train_8274	train	126
train_8275	train	122
train_8276	train	204
train_8277	train	413
train_8278	train	133
train_8279	train	153
train_8280	train	104
train_8281	train	102
train_8282	train	91
train_8283	train	73
train_8284	train	201
train_8285	train	53
train_8286	train	141
train_8287	train	59
train_8288	train	122
train_8289	train	200
train_8290	train	393
train_8291	train	286
train_8292	train	160
train_8293	train	97
train_8294	train	318
train_8295	train	270
train_8296	train	397
train_8297	train	235
train_8298	train	259
train_8299	train	188
train_8300	train	277
train_8301	train	163
train_8302	train	185
train_8303	train	348
train_8304	train	159
train_8305	train	237
train_8306	train	242
train_8307	train	46
train_8308	train	159
train_8309	train	120
train_8310	train	107
train_8311	train	144
train_8312	train	165
train_8313	train	34
train_8314	train	41
train_8315	train	150
train_8316	train	93
train_8317	train	259
train_8318	train	203
train_8319	train	10
train_8320	train	401
train_8321	train	158
train_8322	train	360
train_8323	train	150
train_8324	train	348
train_8325	train	241
train_8326	train	84
train_8327	train	390
train_8328	train	86
train_8329	train	151
train_8330	train	68
train_8331	train	66
train_8332	train	365
train_8333	train	41
train_8334	train	200
train_8335	train	241
train_8336	train	20
train_8337	train	203
train_8338	train	32
train_8339	train	292
train_8340	train	127
train_8341	train	123
train_8342	train	354
train_8343	train	180
train_8344	train	185
train_8345	train	207
train_8346	train	174
train_8347	train	85
train_8348	train	310
train_8349	train	116
train_8350	train	184
train_8351	train	197
train_8352	train	377
train_8353	train	366
train_8354	train	141
train_8355	train	240
train_8356	train	13
train_8357	train	290
train_8358	train	349
train_8359	train	101
train_8360	train	104
train_8361	train	20
train_8362	train	407
train_8363	train	356
train_8364	train	138
train_8365	train	83
train_8366	train	70
train_8367	train	213
train_8368	train	237
train_8369	train	213
train_8370	train	61
train_8371	train	34
train_8372	train	138
train_8373	train	397
train_8374	train	28
train_8375	train	377
train_8376	train	390
train_8377	train	239
train_8378	train	119
train_8379	train	127
train_8380	train	79
train_8381	train	101
train_8382	train	40
train_8383	train	111
train_8384	train	104
train_8385	train	235
train_8386	train	49
train_8387	train	34
train_8388	train	83
train_8389	train	59
train_8390	train	188
train_8391	train	184
train_8392	train	155
train_8393	train	253
train_8394	train	182
train_8395	train	270
train_8396	train	181
train_8397	train	386
train_8398	train	7
train_8399	train	20
train_8400	train	7
train_8401	train	144
train_8402	train	158
train_8403	train	82
train_8404	train	116
train_8405	train	1
train_8406	train	150
train_8407	train	62
train_8408	train	172
train_8409	train	208
train_8410	train	150
train_8411	train	56
train_8412	train	1
train_8413	train	300
train_8414	train	408
train_8415	train	172
train_8416	train	200
train_8417	train	7
train_8418	train	208
train_8419	train	65
train_8420	train	67
train_8421	train	358
train_8422	train	84
train_8423	train	270
train_8424	train	116
train_8425	train	154
train_8426	train	180
train_8427	train	158
train_8428	train	86
train_8429	train	150
train_8430	train	381
train_8431	train	138
train_8432	train	335
train_8433	train	67
train_8434	train	86
train_8435	train	336
train_8436	train	181
train_8437	train	120
train_8438	train	111
train_8439	train	235
train_8440	train	68
train_8441	train	178
train_8442	train	119
train_8443	train	397
train_8444	train	85
train_8445	train	213
train_8446	train	394
train_8447	train	378
train_8448	train	93
train_8449	train	351
train_8450	train	353
train_8451	train	333
train_8452	train	377
train_8453	train	46
train_8454	train	197
train_8455	train	160
train_8456	train	86
train_8457	train	333
train_8458	train	141
train_8459	train	155
train_8460	train	333
train_8461	train	355
train_8462	train	290
train_8463	train	302
train_8464	train	70
train_8465	train	348
train_8466	train	39
train_8467	train	151
train_8468	train	317
train_8469	train	6
train_8470	train	133
train_8471	train	116
train_8472	train	83
train_8473	train	348
train_8474	train	89
train_8475	train	126
train_8476	train	119
train_8477	train	83
train_8478	train	83
train_8479	train	142
train_8480	train	133
train_8481	train	126
train_8482	train	133
train_8483	train	91
train_8484	train	231
train_8485	train	86
train_8486	train	126
train_8487	train	404
train_8488	train	21
train_8489	train	46
train_8490	train	386
train_8491	train	86
train_8492	train	277
train_8493	train	142
train_8494	train	188
train_8495	train	405
train_8496	train	403
train_8497	train	39
train_8498	train	59
train_8499	train	253
train_8500	train	156
train_8501	train	181
train_8502	train	56
train_8503	train	200
train_8504	train	79
train_8505	train	185
train_8506	train	182
train_8507	train	79
train_8508	train	82
train_8509	train	46
train_8510	train	237
train_8511	train	1
train_8512	train	302
train_8513	train	104
train_8514	train	263
train_8515	train	256
train_8516	train	116
train_8517	train	288
train_8518	train	86
train_8519	train	7
train_8520	train	256
train_8521	train	333
train_8522	train	58
train_8523	train	111
train_8524	train	126
train_8525	train	197
train_8526	train	127
train_8527	train	305
train_8528	train	213
train_8529	train	142
train_8530	train	213
train_8531	train	239
train_8532	train	349
train_8533	train	70
train_8534	train	84
train_8535	train	39
train_8536	train	288
train_8537	train	82
train_8538	train	27
train_8539	train	23
train_8540	train	56
train_8541	train	185
train_8542	train	366
