file_stem	split	cluster
train_4733	train	125
train_4734	train	178
train_4735	train	80
train_4736	train	155
train_4737	train	115
train_4738	train	72
train_4739	train	170
train_4740	train	165
train_4741	train	45
train_4742	train	104
train_4743	train	35
train_4744	train	185
train_4745	train	5
train_4746	train	165
train_4747	train	57
train_4748	train	112
train_4749	train	25
train_4750	train	185
train_4751	train	79
train_4752	train	157
train_4753	train	126
train_4754	train	144
train_4755	train	22
train_4756	train	186
train_4757	train	111
train_4758	train	138
train_4759	train	147
train_4760	train	13
train_4761	train	82
train_4762	train	162
train_4763	train	61
train_4764	train	123
train_4765	train	34
train_4766	train	69
train_4767	train	192
train_4768	train	33
train_4769	train	106
train_4770	train	68
train_4771	train	192
train_4772	train	13
train_4773	train	92
train_4774	train	94
train_4775	train	118
train_4776	train	27
train_4777	train	52
train_4778	train	37
train_4779	train	118
train_4780	train	136
train_4781	train	144
train_4782	train	142
train_4783	train	66
train_4784	train	139
train_4785	train	133
train_4786	train	66
train_4787	train	65
train_4788	train	14
train_4789	train	111
train_4790	train	197
train_4791	train	159
train_4792	train	204
train_4793	train	150
train_4794	train	197
train_4795	train	165
train_4796	train	5
train_4797	train	124
train_4798	train	25
train_4799	train	70
train_4800	train	128
train_4801	train	142
train_4802	train	123
train_4803	train	139
train_4804	train	122
train_4805	train	152
train_4806	train	92
train_4807	train	138
train_4808	train	73
train_4809	train	151
train_4810	train	170
train_4811	train	126
train_4812	train	104
train_4813	train	104
train_4814	train	126
train_4815	train	76
train_4816	train	73
train_4817	train	138
train_4818	train	15
train_4819	train	138
train_4820	train	3
train_4821	train	8
train_4822	train	14
train_4823	train	136
train_4824	train	80
train_4825	train	87
train_4826	train	90
train_4827	train	104
train_4828	train	130
train_4829	train	118
train_4830	train	128
train_4831	train	84
train_4832	train	114
train_4833	train	34
train_4834	train	106
train_4835	train	200
train_4836	train	33
train_4837	train	81
train_4838	train	34
train_4839	train	11
train_4840	train	193
train_4841	train	164
train_4842	train	114
train_4843	train	110
train_4844	train	92
train_4845	train	92
train_4846	train	164
train_4847	train	139
train_4848	train	87
train_4849	train	193
train_4850	train	195
train_4851	train	144
train_4852	train	84
train_4853	train	170
train_4854	train	195
train_4855	train	146
train_4856	train	37
train_4857	train	200
train_4858	train	106
train_4859	train	92
train_4860	train	135
train_4861	train	162
train_4862	train	90
train_4863	train	25
train_4864	train	81
train_4865	train	92
train_4866	train	92
train_4867	train	2
train_4868	train	204
train_4869	train	115
train_4870	train	47
train_4871	train	28
train_4872	train	13
train_4873	train	202
train_4874	train	49
train_4875	train	10
train_4876	train	42
train_4877	train	69
train_4878	train	98
train_4879	train	70
train_4880	train	37
train_4881	train	28
train_4882	train	20
train_4883	train	78
train_4884	train	150
train_4885	train	74
train_4886	train	33
train_4887	train	98
train_4888	train	2
train_4889	train	25
train_4890	train	175
train_4891	train	157
train_4892	train	94
train_4893	train	180
train_4894	train	115
train_4895	train	167
train_4896	train	55
train_4897	train	106
train_4898	train	103
train_4899	train	192
train_4900	train	132
train_4901	train	18
train_4902	train	1
train_4903	train	49
train_4904	train	180
train_4905	train	142
train_4906	train	73
train_4907	train	158
train_4908	train	151
train_4909	train	122
train_4910	train	128
train_4911	train	146
train_4912	train	14
train_4913	train	119
train_4914	train	12
train_4915	train	147
train_4916	train	114
train_4917	train	157
train_4918	train	62
train_4919	train	101
train_4920	train	175
train_4921	train	2
train_4922	train	158
train_4923	train	61
train_4924	train	87
train_4925	train	80
train_4926	train	193
train_4927	train	69
train_4928	train	139
train_4929	train	5
train_4930	train	111
train_4931	train	90
train_4932	train	124
train_4933	train	65
train_4934	train	160
train_4935	train	57
train_4936	train	195
train_4937	train	189
train_4938	train	78
train_4939	train	37
train_4940	train	33
train_4941	train	152
train_4942	train	34
train_4943	train	164
train_4944	train	98
train_4945	train	12
train_4946	train	34
train_4947	train	102
train_4948	train	172
train_4949	train	152
train_4950	train	196
train_4951	train	10
train_4952	train	147
train_4953	train	80
train_4954	train	115
train_4955	train	72
train_4956	train	46
train_4957	train	204
train_4958	train	10
train_4959	train	81
train_4960	train	70
train_4961	train	152
train_4962	train	27
train_4963	train	74
train_4964	train	87
train_4965	train	139
train_4966	train	33
train_4967	train	40
train_4968	train	87
train_4969	train	192
train_4970	train	59
train_4971	train	90
train_4972	train	49
train_4973	train	12
train_4974	train	178
train_4975	train	189
train_4976	train	66
train_4977	train	2
train_4978	train	73
train_4979	train	62
train_4980	train	152
train_4981	train	162
train_4982	train	6
train_4983	train	7
train_4984	train	126
train_4985	train	81
train_4986	train	128
train_4987	train	112
train_4988	train	74
train_4989	train	123
train_4990	train	49
train_4991	train	119
train_4992	train	209
train_4993	train	69
train_4994	train	81
train_4995	train	167
train_4996	train	37
train_4997	train	25
train_4998	train	51
train_4999	train	37
train_5000	train	28
train_5001	train	157
train_5002	train	102
train_5003	train	5
train_5004	train	74
train_5005	train	195
train_5006	train	123
train_5007	train	33
train_5008	train	37
train_5009	train	157
train_5010	train	1
train_5011	train	128
train_5012	train	112
train_5013	train	42
train_5014	train	12
train_5015	train	13
train_5016	train	165
train_5017	train	37
train_5018	train	2
train_5019	train	8
train_5020	train	13
train_5021	train	112
train_5022	train	25
train_5023	train	73
train_5024	train	75
train_5025	train	72
train_5026	train	155
train_5027	train	121
train_5028	train	57
train_5029	train	59
train_5030	train	92
train_5031	train	82
train_5032	train	28
train_5033	train	204
train_5034	train	74
train_5035	train	118
train_5036	train	195
train_5037	train	51
train_5038	train	178
train_5039	train	49
train_5040	train	195
train_5041	train	61
train_5042	train	92
train_5043	train	160
train_5044	train	144
train_5045	train	171
train_5046	train	193
train_5047	train	171
train_5048	train	155
train_5049	train	119
train_5050	train	146
train_5051	train	78
train_5052	train	106
train_5053	train	124
train_5054	train	159
train_5055	train	125
train_5056	train	62
train_5057	train	84
train_5058	train	172
train_5059	train	37
train_5060	train	130
train_5061	train	103
train_5062	train	46
train_5063	train	204
train_5064	train	49
train_5065	train	87
train_5066	train	26
train_5067	train	62
train_5068	train	49
train_5069	train	2
train_5070	train	81
train_5071	train	152
train_5072	train	18
train_5073	train	196
train_5074	train	34
train_5075	train	159
train_5076	train	34
train_5077	train	209
train_5078	train	142
train_5079	train	108
train_5080	train	103
train_5081	train	65
train_5082	train	80
train_5083	train	165
train_5084	train	59
train_5085	train	118
train_5086	train	65
train_5087	train	76
train_5088	train	152
train_5089	train	22
train_5090	train	123
train_5091	train	114
train_5092	train	206
train_5093	train	100
train_5094	train	159
train_5095	train	79
train_5096	train	57
train_5097	train	87
train_5098	train	80
train_5099	train	72
train_5100	train	164
train_5101	train	82
train_5102	train	59
train_5103	train	209
train_5104	train	40
train_5105	train	103
train_5106	train	59
train_5107	train	52
train_5108	train	87
train_5109	train	171
train_5110	train	206
train_5111	train	118
train_5112	train	45
train_5113	train	33
train_5114	train	57
train_5115	train	146
train_5116	train	159
train_5117	train	118
train_5118	train	177
train_5119	train	84
train_5120	train	103
train_5121	train	96
train_5122	train	76
train_5123	train	101
train_5124	train	10
train_5125	train	123
train_5126	train	34
train_5127	train	87
train_5128	train	10
train_5129	train	10
train_5130	train	49
train_5131	train	110
train_5132	train	150
train_5133	train	115
train_5134	train	180
train_5135	train	40
train_5136	train	185
train_5137	train	42
train_5138	train	34
train_5139	train	74
train_5140	train	65
train_5141	train	167
train_5142	train	47
train_5143	train	103
train_5144	train	195
train_5145	train	74
train_5146	train	40
train_5147	train	144
train_5148	train	106
train_5149	train	100
train_5150	train	3
train_5151	train	100
train_5152	train	169
train_5153	train	152
train_5154	train	13
train_5155	train	125
train_5156	train	65
train_5157	train	108
train_5158	train	110
train_5159	train	70
train_5160	train	57
train_5161	train	45
train_5162	train	192
train_5163	train	209
train_5164	train	123
train_5165	train	118
train_5166	train	123
train_5167	train	204
train_5168	train	10
train_5169	train	2
train_5170	train	45
train_5171	train	189
train_5172	train	72
train_5173	train	24
train_5174	train	138
train_5175	train	74
train_5176	train	26
train_5177	train	193
train_5178	train	65
train_5179	train	148
train_5180	train	76
train_5181	train	34
train_5182	train	189
train_5183	train	79
train_5184	train	40
train_5185	train	142
train_5186	train	73
train_5187	train	128
train_5188	train	103
train_5189	train	33
train_5190	train	152
train_5191	train	74
train_5192	train	76
train_5193	train	95
train_5194	train	189
train_5195	train	155
train_5196	train	33
train_5197	train	72
train_5198	train	108
train_5199	train	128
train_5200	train	51
train_5201	train	81
train_5202	train	66
train_5203	train	178
train_5204	train	40
train_5205	train	118
train_5206	train	169
train_5207	train	132
train_5208	train	98
train_5209	train	101
train_5210	train	76
train_5211	train	167
train_5212	train	87
train_5213	train	159
train_5214	train	165
train_5215	train	130
train_5216	train	82
train_5217	train	73
train_5218	train	70
train_5219	train	169
train_5220	train	81
train_5221	train	125
train_5222	train	18
train_5223	train	92
train_5224	train	209
train_5225	train	87
train_5226	train	178
train_5227	train	66
train_5228	train	143
train_5229	train	167
train_5230	train	74
train_5231	train	143
train_5232	train	15
train_5233	train	81
train_5234	train	2
train_5235	train	52
train_5236	train	102
train_5237	train	175
train_5238	train	135
train_5239	train	20
train_5240	train	146
train_5241	train	143
train_5242	train	25
train_5243	train	125
train_5244	train	150
train_5245	train	7
train_5246	train	96
train_5247	train	78
train_5248	train	152
train_5249	train	13
train_5250	train	103
train_5251	train	72
train_5252	train	72
train_5253	train	61
train_5254	train	185
train_5255	train	40
train_5256	train	195
train_5257	train	189
train_5258	train	121
train_5259	train	84
train_5260	train	147
train_5261	train	82
train_5262	train	76
train_5263	train	69
train_5264	train	13
train_5265	train	45
train_5266	train	5
train_5267	train	123
train_5268	train	186
train_5269	train	40
train_5270	train	18
train_5271	train	189
train_5272	train	28
train_5273	train	108
train_5274	train	55
train_5275	train	110
train_5276	train	15
train_5277	train	126
train_5278	train	114
train_5279	train	126
train_5280	train	74
train_5281	train	14
train_5282	train	42
train_5283	train	12
train_5284	train	102
train_5285	train	157
train_5286	train	22
train_5287	train	124
train_5288	train	121
train_5289	train	49
train_5290	train	154
train_5291	train	8
train_5292	train	25
train_5293	train	84
train_5294	train	195
train_5295	train	158
train_5296	train	162
train_5297	train	162
train_5298	train	90
train_5299	train	201
train_5300	train	84
train_5301	train	80
train_5302	train	82
train_5303	train	78
train_5304	train	132
train_5305	train	204
train_5306	train	133
train_5307	train	79
train_5308	train	80
train_5309	train	112
train_5310	train	118
train_5311	train	32
train_5312	train	124
train_5313	train	61
train_5314	train	143
train_5315	train	179
train_5316	train	87
train_5317	train	118
train_5318	train	45
train_5319	train	167
train_5320	train	155
train_5321	train	12
train_5322	train	37
train_5323	train	159
train_5324	train	128
train_5325	train	130
train_5326	train	81
train_5327	train	159
train_5328	train	11
train_5329	train	35
train_5330	train	186
train_5331	train	13
train_5332	train	76
train_5333	train	103
train_5334	train	22
train_5335	train	103
train_5336	train	50
train_5337	train	206
train_5338	train	96
train_5339	train	28
train_5340	train	159
train_5341	train	46
train_5342	train	37
train_5343	train	50
train_5344	train	159
train_5345	train	96
train_5346	train	81
train_5347	train	78
train_5348	train	73
train_5349	train	2
train_5350	train	202
train_5351	train	119
train_5352	train	101
train_5353	train	111
train_5354	train	51
train_5355	train	118
train_5356	train	159
train_5357	train	33
train_5358	train	87
train_5359	train	42
train_5360	train	143
train_5361	train	52
train_5362	train	27
train_5363	train	160
train_5364	train	61
train_5365	train	196
train_5366	train	193
train_5367	train	110
train_5368	train	24
train_5369	train	74
train_5370	train	155
train_5371	train	118
train_5372	train	143
train_5373	train	92
train_5374	train	170
train_5375	train	5
train_5376	train	139
train_5377	train	192
train_5378	train	126
train_5379	train	2
train_5380	train	106
train_5381	train	59
train_5382	train	146
train_5383	train	123
train_5384	train	74
train_5385	train	115
train_5386	train	123
train_5387	train	70
train_5388	train	98
train_5389	train	169
train_5390	train	110
train_5391	train	22
train_5392	train	7
train_5393	train	25
train_5394	train	142
train_5395	train	152
train_5396	train	78
train_5397	train	28
train_5398	train	26
train_5399	train	204
train_5400	train	5
train_5401	train	111
train_5402	train	40
train_5403	train	96
train_5404	train	115
train_5405	train	172
train_5406	train	12
train_5407	train	159
train_5408	train	150
train_5409	train	189
train_5410	train	22
train_5411	train	103
train_5412	train	171
train_5413	train	76
train_5414	train	14
train_5415	train	37
train_5416	train	102
train_5417	train	132
train_5418	train	111
train_5419	train	114
train_5420	train	123
train_5421	train	81
train_5422	train	13
train_5423	train	197
train_5424	train	108
train_5425	train	45
train_5426	train	188
train_5427	train	125
train_5428	train	65
train_5429	train	171
train_5430	train	42
train_5431	train	102
train_5432	train	76
train_5433	train	178
train_5434	train	128
train_5435	train	52
train_5436	train	162
train_5437	train	72
train_5438	train	135
train_5439	train	11
train_5440	train	92
train_5441	train	98
train_5442	train	162
train_5443	train	204
train_5444	train	159
train_5445	train	25
train_5446	train	81
train_5447	train	112
train_5448	train	46
train_5449	train	178
train_5450	train	14
train_5451	train	126
train_5452	train	100
train_5453	train	124
train_5454	train	82
train_5455	train	136
train_5456	train	81
train_5457	train	98
train_5458	train	27
train_5459	train	92
train_5460	train	123
train_5461	train	170
train_5462	train	28
train_5463	train	82
train_5464	train	33
train_5465	train	12
train_5466	train	112
train_5467	train	84
train_5468	train	180
train_5469	train	170
train_5470	train	13
train_5471	train	42
train_5472	train	106
train_5473	train	193
train_5474	train	185
train_5475	train	159
train_5476	train	2
train_5477	train	2
train_5478	train	135
train_5479	train	162
train_5480	train	49
train_5481	train	14
train_5482	train	18
train_5483	train	65
train_5484	train	121
train_5485	train	69
train_5486	train	170
train_5487	train	195
train_5488	train	49
train_5489	train	81
train_5490	train	49
train_5491	train	189
train_5492	train	12
train_5493	train	81
train_5494	train	76
train_5495	train	130
train_5496	train	152
train_5497	train	22
train_5498	train	152
train_5499	train	167
train_5500	train	61
train_5501	train	6
train_5502	train	80
train_5503	train	162
train_5504	train	11
train_5505	train	82
train_5506	train	115
train_5507	train	171
train_5508	train	167
train_5509	train	193
train_5510	train	49
train_5511	train	171
train_5512	train	72
train_5513	train	185
train_5514	train	87
train_5515	train	37
train_5516	train	195
train_5517	train	206
train_5518	train	61
train_5519	train	123
train_5520	train	103
train_5521	train	193
train_5522	train	118
train_5523	train	92
train_5524	train	57
train_5525	train	125
train_5526	train	195
train_5527	train	189
train_5528	train	165
train_5529	train	204
train_5530	train	155
train_5531	train	72
train_5532	train	87
train_5533	train	167
train_5534	train	87
train_5535	train	171
train_5536	train	25
train_5537	train	177
train_5538	train	90
train_5539	train	195
train_5540	train	80
train_5541	train	11
train_5542	train	42
train_5543	train	52
train_5544	train	104
train_5545	train	189
train_5546	train	178
train_5547	train	84
train_5548	train	195
train_5549	train	132
train_5550	train	143
train_5551	train	96
train_5552	train	124
train_5553	train	165
train_5554	train	37
train_5555	train	185
train_5556	train	82
train_5557	train	84
train_5558	train	5
train_5559	train	13
train_5560	train	114
train_5561	train	196
train_5562	train	79
train_5563	train	32
train_5564	train	11
train_5565	train	193
train_5566	train	122
train_5567	train	103
train_5568	train	138
train_5569	train	159
train_5570	train	22
train_5571	train	159
train_5572	train	165
train_5573	train	108
train_5574	train	152
train_5575	train	103
train_5576	train	136
train_5577	train	35
train_5578	train	5
train_5579	train	150
train_5580	train	8
train_5581	train	115
train_5582	train	37
train_5583	train	119
train_5584	train	130
train_5585	train	167
train_5586	train	82
train_5587	train	14
train_5588	train	118
train_5589	train	185
train_5590	train	192
train_5591	train	72
train_5592	train	136
train_5593	train	126
train_5594	train	47
train_5595	train	72
train_5596	train	40
train_5597	train	171
train_5598	train	40
train_5599	train	20
train_5600	train	73
train_5601	train	110
train_5602	train	110
train_5603	train	136
train_5604	train	34
train_5605	train	106
train_5606	train	151
train_5607	train	20
train_5608	train	82
train_5609	train	106
train_5610	train	14
train_5611	train	7
train_5612	train	46
train_5613	train	47
train_5614	train	111
train_5615	train	47
train_5616	train	188
train_5617	train	112
train_5618	train	76
train_5619	train	33
train_5620	train	15
train_5621	train	175
train_5622	train	61
train_5623	train	119
train_5624	train	98
train_5625	train	194
train_5626	train	14
train_5627	train	33
train_5628	train	7
train_5629	train	52
train_5630	train	37
train_5631	train	195
train_5632	train	128
train_5633	train	65
train_5634	train	101
train_5635	train	122
train_5636	train	79
train_5637	train	46
train_5638	train	49
train_5639	train	142
train_5640	train	101
train_5641	train	26
train_5642	train	82
train_5643	train	164
train_5644	train	170
train_5645	train	112
train_5646	train	118
train_5647	train	87
train_5648	train	118
train_5649	train	132
train_5650	train	25
train_5651	train	82
train_5652	train	42
train_5653	train	196
train_5654	train	115
train_5655	train	50
train_5656	train	171
train_5657	train	102
train_5658	train	6
train_5659	train	171
train_5660	train	101
train_5661	train	14
train_5662	train	186
train_5663	train	42
train_5664	train	160
train_5665	train	81
train_5666	train	46
train_5667	train	152
train_5668	train	189
train_5669	train	12
train_5670	train	20
train_5671	train	13
train_5672	train	206
train_5673	train	40
train_5674	train	167
train_5675	train	27
train_5676	train	72
train_5677	train	204
train_5678	train	65
train_5679	train	52
train_5680	train	165
train_5681	train	159
train_5682	train	66
train_5683	train	103
train_5684	train	74
train_5685	train	119
train_5686	train	108
train_5687	train	169
train_5688	train	118
train_5689	train	12
train_5690	train	42
train_5691	train	33
train_5692	train	169
train_5693	train	82
train_5694	train	33
train_5695	train	20
train_5696	train	115
train_5697	train	59
train_5698	train	90
train_5699	train	124
train_5700	train	193
train_5701	train	200
train_5702	train	126
train_5703	train	169
train_5704	train	123
train_5705	train	65
train_5706	train	104
train_5707	train	98
train_5708	train	177
train_5709	train	157
train_5710	train	162
train_5711	train	193
train_5712	train	200
train_5713	train	152
train_5714	train	42
train_5715	train	200
train_5716	train	180
train_5717	train	178
train_5718	train	106
train_5719	train	79
train_5720	train	123
train_5721	train	112
train_5722	train	133
train_5723	train	22
train_5724	train	108
train_5725	train	130
train_5726	train	52
train_5727	train	13
train_5728	train	142
train_5729	train	157
train_5730	train	27
train_5731	train	189
train_5732	train	193
train_5733	train	108
train_5734	train	102
train_5735	train	59
train_5736	train	110
train_5737	train	136
train_5738	train	118
train_5739	train	18
train_5740	train	27
train_5741	train	59
train_5742	train	74
train_5743	train	170
train_5744	train	118
train_5745	train	11
train_5746	train	152
train_5747	train	158
train_5748	train	196
train_5749	train	155
train_5750	train	146
train_5751	train	104
train_5752	train	195
train_5753	train	34
train_5754	train	126
train_5755	train	114
train_5756	train	90
train_5757	train	79
train_5758	train	6
train_5759	train	26
train_5760	train	106
train_5761	train	106
train_5762	train	108
train_5763	train	172
train_5764	train	196
train_5765	train	121
train_5766	train	209
train_5767	train	70
train_5768	train	118
train_5769	train	34
train_5770	train	11
train_5771	train	2
train_5772	train	118
train_5773	train	65
train_5774	train	62
train_5775	train	146
train_5776	train	33
train_5777	train	51
train_5778	train	147
train_5779	train	78
train_5780	train	128
train_5781	train	104
train_5782	train	185
train_5783	train	22
train_5784	train	103
train_5785	train	155
train_5786	train	185
train_5787	train	69
train_5788	train	128
train_5789	train	45
train_5790	train	157
train_5791	train	7
train_5792	train	193
train_5793	train	138
train_5794	train	25
train_5795	train	118
train_5796	train	49
train_5797	train	122
train_5798	train	171
train_5799	train	189
train_5800	train	158
train_5801	train	78
train_5802	train	82
train_5803	train	167
train_5804	train	177
train_5805	train	13
train_5806	train	7
train_5807	train	136
train_5808	train	111
train_5809	train	186
train_5810	train	162
train_5811	train	178
train_5812	train	25
train_5813	train	11
train_5814	train	28
train_5815	train	52
train_5816	train	47
train_5817	train	179
train_5818	train	5
train_5819	train	143
train_5820	train	11
train_5821	train	142
train_5822	train	76
train_5823	train	33
train_5824	train	81
train_5825	train	177
train_5826	train	151
train_5827	train	201
train_5828	train	22
train_5829	train	111
train_5830	train	101
train_5831	train	136
train_5832	train	28
train_5833	train	28
train_5834	train	204
train_5835	train	10
train_5836	train	25
train_5837	train	193
train_5838	train	37
train_5839	train	70
train_5840	train	204
train_5841	train	6
train_5842	train	42
train_5843	train	50
train_5844	train	151
train_5845	train	12
train_5846	train	66
train_5847	train	33
train_5848	train	135
train_5849	train	157
train_5850	train	100
train_5851	train	115
train_5852	train	33
train_5853	train	87
train_5854	train	147
train_5855	train	20
train_5856	train	186
train_5857	train	118
train_5858	train	165
train_5859	train	133
train_5860	train	46
train_5861	train	84
train_5862	train	201
train_5863	train	204
train_5864	train	197
train_5865	train	159
train_5866	train	165
train_5867	train	111
train_5868	train	28
train_5869	train	169
train_5870	train	82
train_5871	train	165
train_5872	train	5
train_5873	train	73
train_5874	train	37
train_5875	train	206
train_5876	train	8
train_5877	train	101
train_5878	train	47
train_5879	train	5
train_5880	train	185
train_5881	train	102
train_5882	train	11
train_5883	train	126
train_5884	train	130
train_5885	train	70
train_5886	train	189
train_5887	train	26
train_5888	train	2
train_5889	train	126
train_5890	train	47
train_5891	train	159
train_5892	train	115
train_5893	train	7
train_5894	train	28
train_5895	train	160
train_5896	train	101
train_5897	train	193
train_5898	train	30
train_5899	train	152
train_5900	train	49
train_5901	train	197
train_5902	train	49
train_5903	train	147
train_5904	train	100
train_5905	train	157
train_5906	train	118
train_5907	train	143
train_5908	train	75
train_5909	train	35
train_5910	train	51
train_5911	train	52
train_5912	train	130
train_5913	train	180
train_5914	train	104
train_5915	train	123
train_5916	train	123
train_5917	train	114
train_5918	train	90
train_5919	train	81
train_5920	train	11
train_5921	train	194
train_5922	train	170
train_5923	train	42
train_5924	train	80
train_5925	train	111
train_5926	train	209
train_5927	train	165
train_5928	train	111
train_5929	train	12
train_5930	train	192
train_5931	train	66
train_5932	train	12
train_5933	train	123
train_5934	train	81
train_5935	train	82
train_5936	train	2
train_5937	train	49
train_5938	train	79
train_5939	train	132
train_5940	train	100
train_5941	train	197
train_5942	train	185
train_5943	train	125
train_5944	train	200
train_5945	train	8
train_5946	train	78
train_5947	train	103
train_5948	train	175
train_5949	train	114
train_5950	train	33
train_5951	train	124
train_5952	train	155
train_5953	train	130
train_5954	train	73
train_5955	train	158
train_5956	train	45
train_5957	train	119
train_5958	train	188
train_5959	train	74
train_5960	train	26
train_5961	train	47
train_5962	train	74
train_5963	train	206
train_5964	train	7
train_5965	train	27
train_5966	train	66
train_5967	train	194
train_5968	train	111
train_5969	train	6
train_5970	train	114
train_5971	train	62
train_5972	train	103
train_5973	train	195
train_5974	train	148
train_5975	train	195
train_5976	train	90
train_5977	train	45
train_5978	train	192
train_5979	train	209
train_5980	train	22
train_5981	train	1
train_5982	train	139
train_5983	train	100
train_5984	train	28
train_5985	train	49
train_5986	train	193
train_5987	train	150
train_5988	train	177
train_5989	train	123
train_5990	train	108
train_5991	train	28
train_5992	train	33
train_5993	train	204
train_5994	train	185
train_5995	train	209
train_5996	train	209
train_5997	train	154
train_5998	train	200
train_5999	train	101
train_6000	train	69
train_6001	train	90
train_6002	train	197
train_6003	train	65
train_6004	train	12
train_6005	train	27
train_6006	train	142
train_6007	train	25
train_6008	train	26
train_6009	train	179
train_6010	train	90
train_6011	train	87
train_6012	train	2
train_6013	train	28
train_6014	train	112
train_6015	train	130
train_6016	train	186
train_6017	train	143
train_6018	train	20
train_6019	train	130
train_6020	train	46
train_6021	train	24
train_6022	train	73
train_6023	train	70
train_6024	train	52
train_6025	train	66
train_6026	train	133
train_6027	train	152
train_6028	train	155
train_6029	train	51
train_6030	train	139
train_6031	train	59
train_6032	train	78
train_6033	train	157
train_6034	train	121
train_6035	train	196
train_6036	train	5
train_6037	train	147
train_6038	train	7
train_6039	train	126
train_6040	train	8
train_6041	train	45
train_6042	train	196
train_6043	train	122
train_6044	train	103
train_6045	train	204
train_6046	train	46
train_6047	train	143
train_6048	train	24
train_6049	train	143
train_6050	train	152
train_6051	train	111
train_6052	train	170
train_6053	train	98
train_6054	train	84
train_6055	train	192
train_6056	train	195
train_6057	train	128
train_6058	train	46
train_6059	train	185
train_6060	train	25
train_6061	train	133
train_6062	train	179
train_6063	train	193
train_6064	train	103
train_6065	train	179
train_6066	train	119
train_6067	train	78
train_6068	train	49
train_6069	train	33
train_6070	train	139
train_6071	train	37
train_6072	train	87
train_6073	train	82
train_6074	train	98
train_6075	train	82
train_6076	train	33
train_6077	train	130
train_6078	train	14
train_6079	train	66
train_6080	train	198
train_6081	train	138
train_6082	train	8
train_6083	train	121
train_6084	train	155
train_6085	train	204
train_6086	train	20
train_6087	train	189
train_6088	train	76
train_6089	train	74
train_6090	train	118
train_6091	train	193
train_6092	train	49
train_6093	train	139
train_6094	train	186
train_6095	train	119
train_6096	train	130
train_6097	train	92
train_6098	train	100
train_6099	train	103
train_6100	train	119
train_6101	train	165
train_6102	train	45
train_6103	train	147
train_6104	train	152
train_6105	train	76
train_6106	train	178
train_6107	train	90
train_6108	train	118
train_6109	train	118
train_6110	train	164
train_6111	train	27
train_6112	train	126
train_6113	train	121
train_6114	train	13
train_6115	train	115
train_6116	train	87
train_6117	train	5
train_6118	train	90
train_6119	train	49
train_6120	train	87
train_6121	train	160
train_6122	train	159
train_6123	train	96
train_6124	train	87
train_6125	train	200
train_6126	train	112
train_6127	train	10
train_6128	train	7
train_6129	train	159
train_6130	train	40
train_6131	train	175
train_6132	train	170
train_6133	train	103
train_6134	train	90
train_6135	train	136
train_6136	train	52
train_6137	train	118
train_6138	train	73
train_6139	train	84
train_6140	train	143
train_6141	train	49
train_6142	train	46
train_6143	train	102
train_6144	train	70
train_6145	train	62
train_6146	train	12
train_6147	train	142
train_6148	train	81
train_6149	train	138
train_6150	train	104
train_6151	train	14
train_6152	train	73
train_6153	train	13
train_6154	train	35
train_6155	train	20
train_6156	train	92
train_6157	train	81
train_6158	train	59
train_6159	train	74
train_6160	train	123
train_6161	train	118
train_6162	train	61
train_6163	train	169
train_6164	train	81
train_6165	train	37
train_6166	train	46
train_6167	train	82
train_6168	train	2
train_6169	train	138
train_6170	train	151
train_6171	train	122
train_6172	train	106
train_6173	train	45
train_6174	train	165
train_6175	train	157
train_6176	train	13
train_6177	train	2
train_6178	train	20
train_6179	train	169
train_6180	train	170
train_6181	train	46
train_6182	train	136
train_6183	train	118
train_6184	train	133
train_6185	train	193
train_6186	train	170
train_6187	train	104
train_6188	train	175
train_6189	train	27
train_6190	train	159
train_6191	train	82
train_6192	train	138
train_6193	train	159
train_6194	train	175
train_6195	train	32
train_6196	train	118
train_6197	train	59
train_6198	train	72
train_6199	train	72
train_6200	train	112
train_6201	train	15
train_6202	train	170
train_6203	train	195
train_6204	train	115
train_6205	train	142
train_6206	train	114
train_6207	train	177
train_6208	train	169
train_6209	train	124
train_6210	train	125
train_6211	train	142
train_6212	train	154
train_6213	train	70
train_6214	train	175
train_6215	train	10
train_6216	train	81
train_6217	train	74
train_6218	train	115
train_6219	train	160
train_6220	train	146
train_6221	train	62
train_6222	train	147
train_6223	train	185
train_6224	train	132
train_6225	train	73
train_6226	train	160
train_6227	train	81
train_6228	train	209
train_6229	train	196
train_6230	train	73
train_6231	train	169
train_6232	train	61
train_6233	train	138
train_6234	train	74
train_6235	train	167
train_6236	train	165
train_6237	train	66
train_6238	train	82
train_6239	train	114
train_6240	train	12
train_6241	train	96
train_6242	train	72
train_6243	train	152
train_6244	train	189
train_6245	train	8
train_6246	train	111
train_6247	train	144
train_6248	train	197
train_6249	train	5
train_6250	train	132
train_6251	train	62
train_6252	train	8
train_6253	train	79
train_6254	train	185
train_6255	train	169
train_6256	train	51
train_6257	train	159
train_6258	train	102
train_6259	train	154
train_6260	train	152
train_6261	train	82
train_6262	train	65
train_6263	train	81
train_6264	train	104
train_6265	train	144
train_6266	train	111
train_6267	train	104
train_6268	train	84
train_6269	train	81
train_6270	train	146
train_6271	train	188
train_6272	train	155
train_6273	train	42
train_6274	train	177
train_6275	train	6
train_6276	train	34
train_6277	train	8
train_6278	train	138
train_6279	train	27
train_6280	train	206
train_6281	train	51
train_6282	train	159
train_6283	train	81
train_6284	train	40
train_6285	train	160
train_6286	train	159
